SUE,Coordination_Cost,Human_Minutes,Requests_Total,Requests_Denied,Blocking_Prob,Mean_Quality,Total_Active_Users,Correct_SUE,Num_Interfering_Assignments,Interference_Rate,architecture_id,coordination_mode,licensing_mode,freq_plan,interference_mitigation,sensing_mode,pricing_mode,enforcement_mode,priority_mode
0.85007407,120.27000000,0.00000000,360,333,0.92500000,1.00000000,27,0.85007407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Infrastructure Sensors,Auction Based,Passive,Co-Primary
0.79185185,160.96500000,0.00000000,360,290,0.80555556,1.00000000,25,0.79185185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,No Cost,Active,Hierarchical
0.85007407,240.54000000,0.00000000,360,333,0.92500000,1.00000000,27,0.85007407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,No Cost,Active,Co-Primary
0.79185185,80.48250000,0.00000000,360,290,0.80555556,1.00000000,25,0.79185185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,No Cost,Passive,Hierarchical
0.85007407,120.27000000,0.00000000,360,333,0.92500000,1.00000000,27,0.85007407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,No Cost,Passive,Co-Primary
0.79185185,160.96500000,0.00000000,360,290,0.80555556,1.00000000,25,0.79185185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Usage Based,Active,Hierarchical
0.85007407,240.54000000,0.00000000,360,333,0.92500000,1.00000000,27,0.85007407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Usage Based,Active,Co-Primary
0.79185185,80.48250000,0.00000000,360,290,0.80555556,1.00000000,25,0.79185185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Usage Based,Passive,Hierarchical
0.85007407,120.27000000,0.00000000,360,333,0.92500000,1.00000000,27,0.85007407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Usage Based,Passive,Co-Primary
0.79185185,160.96500000,0.00000000,360,290,0.80555556,1.00000000,25,0.79185185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Auction Based,Active,Hierarchical
0.85007407,240.54000000,0.00000000,360,333,0.92500000,1.00000000,27,0.85007407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Auction Based,Active,Co-Primary
0.79185185,80.48250000,0.00000000,360,290,0.80555556,1.00000000,25,0.79185185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Auction Based,Passive,Hierarchical
0.85007407,120.27000000,0.00000000,360,333,0.92500000,1.00000000,27,0.85007407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Auction Based,Passive,Co-Primary
0.15964390,284.43000000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,No Cost,Active,Hierarchical
0.03136783,833.22000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,No Cost,Active,Co-Primary
0.15964390,142.21500000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,No Cost,Passive,Hierarchical
0.03136783,416.61000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,No Cost,Passive,Co-Primary
0.15964390,284.43000000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Usage Based,Active,Hierarchical
0.03136783,833.22000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Usage Based,Active,Co-Primary
0.15964390,142.21500000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Usage Based,Passive,Hierarchical
0.03136783,416.61000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Usage Based,Passive,Co-Primary
0.15964390,284.43000000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Auction Based,Active,Hierarchical
0.03136783,833.22000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Auction Based,Active,Co-Primary
0.15964390,142.21500000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Auction Based,Passive,Hierarchical
0.03136783,416.61000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Auction Based,Passive,Co-Primary
0.15964390,284.43000000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Active,Hierarchical
0.03136783,833.22000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Active,Co-Primary
0.15964390,142.21500000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.03136783,416.61000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.15964390,284.43000000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.03136783,833.22000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.15964390,142.21500000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.03136783,416.61000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.15964390,284.43000000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Auction Based,Active,Hierarchical
0.03136783,833.22000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Auction Based,Active,Co-Primary
0.15964390,142.21500000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Auction Based,Passive,Hierarchical
0.03136783,416.61000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Auction Based,Passive,Co-Primary
0.15964390,284.43000000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Active,Hierarchical
0.03136783,833.22000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Active,Co-Primary
0.15964390,142.21500000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Passive,Hierarchical
0.03136783,416.61000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Passive,Co-Primary
0.15964390,284.43000000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Active,Hierarchical
0.03136783,833.22000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Active,Co-Primary
0.15964390,142.21500000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Passive,Hierarchical
0.03136783,416.61000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Passive,Co-Primary
0.15964390,284.43000000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Auction Based,Active,Hierarchical
0.03136783,833.22000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Auction Based,Active,Co-Primary
0.15964390,142.21500000,0.00000000,360,192,0.53333333,0.06815801,55,1.46114815,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Auction Based,Passive,Hierarchical
0.03136783,416.61000000,0.00000000,360,252,0.70000000,0.00000000,108,3.40555556,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Auction Based,Passive,Co-Primary
